VisitorId,Time entered,Time spent (mins),Money spent (euros),Day
3687,3:54:46 PM,89,32.69,1
4672,7:36:00 PM,63,31.64,1
2145,10:31:51 AM,23,26.13,1
759,8:19:32 PM,46,17.43,1
4737,9:34:12 AM,22,31.27,1
4565,2:54:41 PM,108,30.92,1
4096,7:00:58 PM,83,40.1,1
2176,8:05:01 PM,81,45.86,1
2096,7:34:47 PM,47,17.24,1
262,9:51:51 AM,35,22.61,1
4327,8:34:47 PM,53,40.05,1
1149,10:13:19 AM,81,41.54,1
3380,11:30:16 AM,16,40.82,1
4652,12:33:13 PM,10,43.15,1
4798,11:32:13 AM,101,13.43,1
4423,10:02:09 AM,71,21.15,1
3254,7:16:21 PM,47,20.29,1
3069,8:56:05 PM,11,32.78,1
4503,3:13:01 PM,92,44.4,1
3599,9:07:49 AM,118,40.14,1
4938,5:03:22 PM,43,12.34,1
2991,12:22:36 PM,35,39.77,1
4111,7:53:34 PM,54,19.31,1
2377,2:58:15 PM,119,45.49,1
4659,12:51:21 PM,45,40.46,1
655,12:43:49 PM,42,43.23,1
1350,12:31:03 PM,29,22.95,1
1731,6:24:41 PM,114,26.95,1
3513,12:50:32 PM,81,31.53,1
1113,3:48:59 PM,90,34.61,1
4437,8:08:45 PM,36,31.31,1
2682,1:50:29 PM,37,30.15,1
1946,9:46:25 AM,40,37.45,1
1814,6:31:17 PM,82,17.59,1
84,5:45:22 PM,55,45.54,1
3604,1:51:45 PM,32,31.34,1
1382,6:46:13 PM,73,36.34,1
4816,4:41:18 PM,54,36.38,1
4127,9:38:13 AM,109,18.83,1
360,1:36:49 PM,20,31.23,1
53,4:59:34 PM,40,19.21,1
4777,10:55:58 AM,89,18.42,1
4206,11:34:45 AM,99,20.09,1
3369,7:31:12 PM,33,36.81,1
4865,5:52:39 PM,45,34.65,1
4411,9:48:55 AM,12,39.59,1
3633,9:51:05 AM,12,44.97,1
458,2:01:58 PM,27,39.6,1
3958,9:51:13 AM,39,25.06,1
3434,7:40:02 PM,19,18.51,1
3608,10:32:34 AM,76,48.04,1
1632,1:42:12 PM,113,38.14,1
3856,6:36:58 PM,36,20.54,1
1743,6:19:51 PM,82,40.1,1
3106,5:33:47 PM,52,44.89,1
4885,11:56:33 AM,112,26.15,1
4990,2:32:51 PM,82,10.89,1
2350,6:13:02 PM,61,20.48,1
2835,1:07:36 PM,15,29.96,1
4884,10:17:43 AM,60,48.85,1
2511,11:19:55 AM,94,23.84,1
1133,3:23:27 PM,101,36.15,1
4575,2:02:22 PM,71,13.09,1
2498,5:35:55 PM,56,22.46,1
175,7:50:51 PM,24,45.62,1
4041,3:32:30 PM,115,49.51,1
3955,2:45:09 PM,33,25.19,1
3280,5:25:58 PM,64,10.12,1
853,3:24:16 PM,20,44.22,1
242,11:29:34 AM,74,12.1,1
4189,3:33:14 PM,113,22.81,1
3155,2:26:45 PM,54,15.59,1
172,2:28:33 PM,14,37.62,1
2193,7:39:05 PM,27,43.39,1
1609,1:27:51 PM,30,14.2,1
1942,9:16:24 AM,36,46.58,1
4037,3:25:34 PM,45,41.85,1
4884,8:34:31 PM,87,29.0,1
4598,6:12:38 PM,12,14.52,1
1875,2:15:02 PM,36,12.56,1
88,2:35:42 PM,46,16.0,1
1084,3:16:44 PM,20,49.96,1
2322,3:38:32 PM,61,18.84,1
950,5:00:44 PM,78,17.3,1
4468,8:35:54 PM,92,30.94,1
4977,12:48:14 PM,115,12.74,1
2712,3:12:08 PM,12,32.82,1
4534,8:52:08 PM,27,11.42,1
1479,8:34:52 PM,44,32.42,1
270,11:06:37 AM,47,40.61,1
1500,10:05:16 AM,76,18.79,1
973,3:18:08 PM,52,10.83,1
4810,8:02:04 PM,43,14.07,1
1003,8:46:10 PM,46,33.99,1
4343,9:44:57 AM,10,29.89,1
3082,4:37:22 PM,68,32.4,1
3862,3:59:42 PM,31,18.08,1
3330,2:29:01 PM,117,47.95,1
3732,10:47:23 AM,61,28.18,1
4824,12:14:12 PM,18,22.65,1
905,11:04:55 AM,37,23.06,1
1077,11:53:17 AM,118,42.11,1
1959,9:22:02 AM,65,11.6,1
2681,6:31:18 PM,63,29.18,1
3903,10:12:31 AM,98,17.48,1
1534,2:20:00 PM,98,32.25,1
4631,1:53:57 PM,41,30.12,1
2606,4:10:22 PM,43,28.51,1
4133,12:30:29 PM,32,20.97,1
113,2:16:43 PM,18,19.85,1
32,10:44:48 AM,88,25.48,1
4224,3:33:18 PM,71,35.49,1
3188,1:38:32 PM,16,24.64,1
1676,12:26:55 PM,96,42.11,1
2746,10:54:14 AM,98,13.62,1
2758,2:54:09 PM,57,43.34,1
682,8:27:27 PM,34,33.91,1
1162,7:29:01 PM,100,38.94,1
4932,9:50:45 AM,34,12.99,1
3074,1:31:18 PM,68,21.74,1
2700,8:15:21 PM,98,16.96,1
4009,4:16:12 PM,109,23.24,1
571,4:19:16 PM,107,15.94,1
3672,6:20:27 PM,45,11.67,1
511,4:25:30 PM,13,42.13,1
3464,7:00:09 PM,64,34.49,1
457,12:13:00 PM,17,33.98,1
4628,7:29:51 PM,24,23.74,1
88,11:23:40 AM,83,10.55,1
1801,6:58:11 PM,100,19.96,1
738,4:50:18 PM,85,11.76,1
3073,12:44:50 PM,57,12.85,1
2177,9:31:48 AM,87,49.59,1
2143,5:43:27 PM,20,42.62,1
2461,12:30:40 PM,103,41.23,1
4737,7:13:44 PM,78,19.03,1
1475,8:43:59 PM,108,40.04,1
409,1:37:46 PM,40,45.63,1
3830,1:36:06 PM,39,33.25,1
3661,9:11:13 AM,48,30.45,1
4452,10:12:58 AM,71,20.54,1
36,9:11:59 AM,43,43.92,1
4756,1:25:02 PM,112,23.2,1
3856,5:40:20 PM,18,13.35,1
895,7:27:36 PM,109,33.97,1
4613,3:55:32 PM,95,31.86,1
1289,5:03:15 PM,23,18.16,1
974,9:00:05 AM,82,26.17,1
2738,12:10:57 PM,67,36.11,1
786,11:01:49 AM,43,44.03,1
3523,10:17:41 AM,104,48.75,1
1870,3:03:20 PM,17,47.85,1
2147,7:09:41 PM,57,13.49,1
4534,10:01:05 AM,49,41.51,1
4771,11:04:10 AM,109,13.65,1
2793,2:20:44 PM,31,48.22,1
3267,10:26:19 AM,104,25.64,1
4754,10:29:17 AM,117,45.63,1
3418,3:56:45 PM,34,41.08,1
1368,3:41:18 PM,113,12.03,1
3107,9:48:23 AM,33,40.83,1
1091,12:32:53 PM,51,39.33,1
1547,9:39:38 AM,90,22.46,1
2618,5:25:57 PM,57,22.34,1
2277,12:23:14 PM,77,44.98,1
2990,7:12:05 PM,12,36.32,1
1776,1:35:57 PM,36,36.44,1
3076,5:41:52 PM,48,26.82,1
2489,8:05:34 PM,51,41.35,1
1613,10:43:30 AM,10,40.65,1
3601,1:55:09 PM,57,38.28,1
1742,8:29:48 PM,70,46.84,1
1639,9:21:53 AM,27,31.84,1
1449,1:03:25 PM,39,36.59,1
619,10:10:35 AM,94,39.5,1
236,1:13:11 PM,106,16.46,1
160,4:42:27 PM,19,28.0,1
1824,2:49:58 PM,31,19.44,1
1537,1:28:44 PM,89,48.88,1
1658,4:03:31 PM,46,49.92,1
3389,10:21:56 AM,102,39.48,1
3919,3:32:38 PM,36,25.19,1
3298,7:46:42 PM,83,10.53,1
1910,11:17:20 AM,97,45.63,1
124,5:20:38 PM,16,32.41,1
1687,8:03:17 PM,17,40.06,1
2243,12:02:21 PM,92,41.52,1
134,11:20:47 AM,94,11.61,1
4836,3:37:17 PM,49,32.98,1
60,4:10:17 PM,89,49.02,1
656,2:09:29 PM,25,22.62,1
4741,2:47:05 PM,88,43.33,1
2713,11:26:41 AM,65,10.6,1
4070,11:28:39 AM,53,15.9,1
2363,1:31:45 PM,118,16.82,1
3735,8:00:31 PM,37,48.31,1
1138,11:22:13 AM,14,11.09,1
2444,6:01:44 PM,78,24.22,1
3283,2:35:12 PM,42,22.81,1
1417,7:09:50 PM,75,18.25,1
3344,9:08:49 AM,103,26.58,1
3057,10:39:10 AM,19,31.76,1
4770,3:03:25 PM,75,24.16,1
4685,4:16:12 PM,86,16.77,1
834,1:30:56 PM,46,44.63,1
3582,1:27:00 PM,28,15.34,1
2454,1:46:28 PM,77,11.77,1
4781,11:00:18 AM,101,13.99,1
2078,8:08:37 PM,90,29.73,1
238,7:01:42 PM,43,44.87,1
1494,1:17:06 PM,45,36.28,1
3561,1:37:50 PM,23,16.88,1
563,3:44:46 PM,112,29.4,1
4971,10:37:42 AM,11,29.55,1
2794,6:07:43 PM,11,49.79,1
2527,3:14:31 PM,63,12.93,1
1200,4:24:55 PM,68,17.48,1
1015,1:45:23 PM,12,45.45,1
2394,5:45:31 PM,41,49.09,1
2191,9:13:41 AM,114,40.24,1
748,8:11:50 PM,61,48.44,1
1778,3:22:09 PM,29,21.0,1
1811,7:44:48 PM,38,41.42,1
4252,4:59:41 PM,71,19.8,1
1509,6:07:54 PM,94,18.19,1
1430,5:41:31 PM,61,11.03,1
2362,3:01:31 PM,15,25.29,1
3774,5:22:50 PM,116,15.78,1
2582,3:09:04 PM,59,25.62,1
1129,11:07:54 AM,70,42.6,1
3528,11:17:25 AM,42,47.42,1
2422,7:27:41 PM,49,25.9,1
3743,1:02:15 PM,62,15.95,1
1154,12:38:29 PM,72,42.3,1
373,9:53:14 AM,83,26.48,1
4510,6:34:35 PM,115,42.14,1
3380,5:37:17 PM,70,26.49,1
2252,7:17:13 PM,30,24.18,1
1483,8:05:10 PM,41,10.85,1
4558,2:34:04 PM,35,20.54,1
299,8:39:21 PM,33,31.15,1
2476,9:30:45 AM,21,48.66,1
731,2:08:15 PM,43,46.57,1
4680,3:40:20 PM,15,43.33,1
178,4:05:42 PM,40,12.96,1
2457,6:43:57 PM,111,19.8,1
365,8:55:00 PM,43,17.04,1
1221,12:24:14 PM,53,49.22,1
739,8:11:15 PM,58,41.54,1
4520,9:18:48 AM,65,23.38,1
3092,4:33:10 PM,15,29.83,1
3740,3:42:30 PM,112,38.91,1
4574,12:16:22 PM,79,35.76,1
459,9:33:00 AM,92,22.25,1
3782,9:45:12 AM,63,44.69,1
3038,10:13:27 AM,105,25.54,1
4698,5:01:32 PM,108,34.59,1
3478,11:03:04 AM,50,46.4,1
630,10:57:30 AM,11,40.21,1
157,11:28:56 AM,56,26.25,1
4856,2:32:18 PM,67,29.7,1
722,12:28:32 PM,114,30.38,1
646,7:36:16 PM,103,37.87,1
776,4:14:16 PM,117,25.23,1
4463,2:43:26 PM,12,12.0,1
2712,7:13:07 PM,62,47.29,1
740,3:54:48 PM,71,21.32,1
2525,5:06:08 PM,68,46.41,1
2135,8:42:31 PM,25,38.48,1
1978,7:36:18 PM,33,19.06,1
393,10:24:46 AM,27,35.26,1
1414,6:10:58 PM,118,20.02,1
391,5:38:23 PM,83,25.85,1
1605,2:53:07 PM,60,29.74,1
674,2:08:35 PM,10,20.45,1
3591,5:38:34 PM,73,47.03,1
2687,1:24:28 PM,75,40.76,1
1556,11:07:33 AM,107,41.21,1
3066,9:27:56 AM,101,24.13,1
4926,8:12:52 PM,109,49.33,1
3252,7:31:28 PM,24,34.23,1
329,10:48:55 AM,28,42.62,1
4035,9:21:08 AM,103,47.9,1
2510,3:42:29 PM,88,46.53,1
4125,1:45:29 PM,14,11.9,1
1273,2:33:13 PM,78,13.67,1
4574,2:28:49 PM,45,11.61,1
2862,9:07:00 AM,117,45.01,1
2025,1:21:37 PM,27,43.45,1
2224,5:08:23 PM,18,34.99,1
2550,2:42:46 PM,58,17.22,1
482,2:35:56 PM,48,29.15,1
2934,3:03:38 PM,21,14.52,1
1794,2:08:52 PM,60,25.19,1
4047,11:58:59 AM,115,45.99,1
3026,7:46:48 PM,79,44.19,1
1847,8:46:50 PM,113,16.91,1
881,4:52:38 PM,114,37.07,1
4414,2:34:16 PM,30,26.58,1
4395,5:49:23 PM,27,13.1,1
4367,2:33:04 PM,15,14.46,1
4552,8:49:10 PM,47,39.7,1
1104,1:32:00 PM,70,41.5,1
1527,10:24:40 AM,52,24.26,1
1349,5:17:19 PM,30,14.04,1
2895,1:27:44 PM,27,11.78,1
2490,9:44:34 AM,91,39.07,1
8,3:47:21 PM,76,18.62,1
4276,9:21:10 AM,52,12.48,1
3893,2:22:24 PM,75,16.19,1
3700,2:05:23 PM,41,16.45,1
3530,1:05:08 PM,54,23.82,1
954,4:45:56 PM,48,40.99,1
926,10:48:15 AM,27,26.52,1
4505,5:34:16 PM,88,47.38,1
454,10:31:53 AM,120,23.77,1
4184,11:02:49 AM,46,31.73,1
2359,12:53:11 PM,86,10.05,1
3283,4:18:27 PM,106,26.28,1
1300,5:50:57 PM,28,11.02,1
1431,1:38:37 PM,86,18.21,1
2571,8:37:31 PM,106,17.9,1
2352,9:20:38 AM,82,45.4,1
3712,5:04:32 PM,61,12.45,1
4749,1:00:46 PM,117,18.25,1
952,10:52:15 AM,95,19.45,1
4960,7:53:53 PM,39,34.2,1
3162,3:10:28 PM,60,42.87,1
935,12:10:16 PM,33,43.3,1
4700,2:07:16 PM,37,15.56,1
1178,9:31:22 AM,74,18.77,1
2518,10:02:48 AM,27,10.75,1
4711,11:16:16 AM,112,11.35,1
2988,4:59:59 PM,83,34.49,1
1929,11:41:49 AM,26,28.6,1
4733,9:22:34 AM,60,20.13,1
3137,4:02:19 PM,76,14.92,1
1714,11:56:30 AM,108,35.75,1
4428,11:10:24 AM,113,28.38,1
1903,7:12:14 PM,25,43.81,1
4987,7:50:10 PM,33,27.78,1
2291,11:49:41 AM,22,30.98,1
2191,12:55:09 PM,57,19.41,1
1797,7:46:44 PM,79,23.14,1
308,6:26:43 PM,87,12.46,1
1769,6:57:04 PM,33,34.51,1
1918,4:50:48 PM,118,44.21,1
47,10:32:26 AM,18,17.59,1
4397,11:19:14 AM,26,17.67,1
603,1:09:30 PM,34,26.26,1
732,6:06:19 PM,11,47.15,1
1089,12:48:29 PM,62,21.16,1
3622,7:07:00 PM,116,40.9,1
358,4:33:51 PM,34,43.36,1
3165,12:33:18 PM,113,19.9,1
3654,8:08:16 PM,104,36.37,1
796,7:13:38 PM,45,36.93,1
2139,7:36:47 PM,104,44.74,1
4716,7:18:15 PM,72,47.38,1
2887,11:29:50 AM,91,49.65,1
234,2:13:05 PM,27,27.84,1
518,3:39:49 PM,81,49.48,1
324,3:32:56 PM,59,35.01,1
1060,1:11:21 PM,48,14.7,1
2066,12:59:46 PM,22,29.93,1
2080,12:30:15 PM,60,20.17,1
1221,12:53:21 PM,23,48.48,1
4089,6:24:29 PM,45,27.52,1
4044,11:02:36 AM,53,49.57,1
1498,1:44:25 PM,120,44.59,1
214,4:38:31 PM,18,41.48,1
89,12:46:57 PM,21,36.14,1
4008,11:34:10 AM,37,47.48,1
747,9:36:38 AM,38,35.01,1
3585,1:26:55 PM,71,15.37,1
2882,10:46:54 AM,70,36.12,1
1240,4:56:27 PM,81,30.17,1
3863,12:15:58 PM,88,28.27,1
4538,9:53:28 AM,45,14.51,1
672,2:23:35 PM,53,27.31,1
2078,11:24:16 AM,60,25.58,1
490,8:59:14 PM,85,48.36,1
3902,12:47:39 PM,105,37.12,1
3046,3:07:34 PM,48,32.37,1
1218,5:41:42 PM,42,43.29,1
1659,5:04:23 PM,112,29.82,1
1511,9:54:48 AM,99,13.22,1
2605,4:34:46 PM,92,44.11,1
3806,10:46:02 AM,39,16.42,1
4985,7:17:07 PM,44,41.83,1
2801,10:20:44 AM,61,17.04,1
79,4:04:31 PM,55,40.41,1
798,2:31:33 PM,15,28.29,1
3444,3:36:09 PM,117,41.08,1
3119,12:26:52 PM,101,26.13,1
3179,6:36:25 PM,111,30.41,1
2414,8:19:29 PM,95,16.79,1
4319,11:35:31 AM,86,24.99,1
4765,3:17:07 PM,107,29.46,1
909,9:24:23 AM,27,35.57,1
4359,5:01:11 PM,31,46.83,1
2555,4:22:17 PM,80,18.06,1
3935,9:01:52 AM,112,39.09,1
4721,1:16:11 PM,44,31.07,1
4469,10:12:43 AM,76,25.01,1
3040,4:49:04 PM,37,40.0,1
2137,4:00:34 PM,97,41.62,1
144,8:11:31 PM,105,33.97,1
218,1:29:46 PM,109,46.06,1
742,4:23:54 PM,96,27.68,1
1785,2:14:46 PM,61,23.74,1
4972,7:05:37 PM,43,41.99,1
2832,12:25:13 PM,75,38.07,1
1345,9:25:06 AM,67,12.57,1
443,2:15:11 PM,110,49.7,1
4618,11:42:12 AM,92,24.02,1
418,8:57:31 PM,11,34.56,1
2196,7:23:55 PM,21,13.09,1
3463,11:06:46 AM,34,35.66,1
1855,2:17:49 PM,19,49.34,1
3228,11:47:11 AM,46,17.4,1
2609,1:17:46 PM,19,27.34,1
3152,10:04:35 AM,66,30.96,1
4747,10:10:31 AM,120,45.57,1
2458,5:20:51 PM,51,34.05,1
2434,3:51:34 PM,64,48.4,1
2789,11:56:35 AM,75,42.08,1
1469,4:50:48 PM,57,35.3,1
1998,2:48:16 PM,29,49.59,1
3942,2:44:41 PM,33,39.81,1
4309,2:20:07 PM,10,45.07,1
588,10:52:58 AM,59,25.86,1
2884,1:51:30 PM,34,30.73,1
697,6:15:00 PM,66,16.08,1
1553,8:20:34 PM,43,32.36,1
2108,11:26:34 AM,103,36.19,1
1565,8:01:14 PM,66,46.94,1
1065,3:22:34 PM,23,25.82,1
953,12:23:37 PM,39,35.31,1
197,9:40:28 AM,13,33.5,1
1540,6:57:03 PM,20,10.91,1
3573,8:11:41 PM,46,37.45,1
3294,9:43:11 AM,12,46.91,1
2489,4:34:29 PM,30,11.09,1
289,7:41:39 PM,104,11.64,1
2910,5:01:16 PM,99,10.51,1
2130,11:16:32 AM,74,35.48,1
695,12:11:05 PM,76,23.42,1
1564,1:11:35 PM,22,49.4,1
2370,9:28:17 AM,10,48.82,1
2525,2:20:10 PM,26,23.9,1
345,11:27:49 AM,74,43.83,1
2579,11:53:05 AM,108,12.78,1
4837,9:25:08 AM,99,25.45,1
841,4:51:43 PM,91,16.93,1
3022,2:34:42 PM,112,46.33,1
2367,6:37:37 PM,64,49.64,1
46,8:09:03 PM,86,12.4,1
1178,11:02:46 AM,54,37.6,1
86,5:18:29 PM,61,41.14,1
2968,10:42:53 AM,88,26.02,1
2345,5:19:48 PM,110,20.33,1
1607,6:50:01 PM,103,10.88,1
4356,11:26:53 AM,119,13.52,1
763,11:05:35 AM,12,17.06,1
2541,10:20:34 AM,91,11.22,1
2753,11:49:15 AM,20,10.97,1
1538,3:35:56 PM,86,33.7,1
3557,6:40:00 PM,21,27.55,1
3244,12:10:06 PM,30,13.12,1
1013,3:54:14 PM,43,17.21,1
1985,11:51:05 AM,45,33.46,1
3606,4:43:38 PM,82,27.07,1
3815,8:13:43 PM,59,38.89,1
1445,2:56:55 PM,108,49.62,1
1657,7:49:11 PM,27,39.98,1
3848,2:03:20 PM,85,20.01,1
4030,8:28:15 PM,57,43.41,1
496,4:57:35 PM,61,17.84,1
461,10:09:09 AM,40,47.36,1
1973,9:41:15 AM,112,43.36,1
1371,12:27:03 PM,81,22.43,1
4098,2:26:32 PM,35,33.86,1
1690,4:03:43 PM,24,19.52,1
651,8:49:41 PM,101,18.27,1
1905,7:53:58 PM,59,12.37,1
2589,1:29:39 PM,36,40.53,1
4156,10:53:44 AM,89,36.66,1
2774,4:17:53 PM,105,41.81,1
704,8:42:41 PM,101,47.2,1
4997,8:05:20 PM,25,19.19,1
3540,1:52:53 PM,72,21.69,1
1103,5:15:23 PM,97,10.38,1
66,9:32:08 AM,51,30.24,1
195,5:50:48 PM,105,16.79,1
1185,2:37:16 PM,107,28.91,1
3443,5:55:34 PM,48,40.0,1
3477,1:13:49 PM,42,10.56,1
4024,5:09:53 PM,70,29.8,1
1054,2:35:20 PM,104,12.97,1
2203,1:46:21 PM,104,24.0,1
1944,7:56:52 PM,109,49.42,1
3678,12:11:27 PM,14,35.61,1
295,12:01:17 PM,72,18.4,1
873,7:47:24 PM,115,46.78,1
2768,10:41:28 AM,13,45.59,1
583,6:55:45 PM,86,28.96,1
2990,2:51:25 PM,45,45.58,1
4455,11:05:22 AM,42,37.98,1
2468,4:46:33 PM,71,11.21,1
2209,12:10:08 PM,33,29.94,1
1043,2:55:41 PM,107,35.96,1
399,1:19:16 PM,102,47.99,1
78,6:45:28 PM,87,44.75,1
667,10:30:46 AM,32,37.25,1
246,8:44:19 PM,20,15.52,1
1367,10:09:17 AM,103,47.18,1
3357,6:08:21 PM,89,48.3,1
4551,2:30:58 PM,48,43.24,1
1465,8:49:44 PM,34,27.74,1
1486,9:51:18 AM,104,46.95,1
2833,6:10:45 PM,37,31.32,1
4672,4:55:31 PM,64,41.84,1
4924,9:51:08 AM,113,11.09,1
3716,10:41:22 AM,77,48.7,1
3676,4:38:20 PM,66,26.59,1
4341,7:34:15 PM,64,39.37,1
3455,2:01:03 PM,103,12.03,1
2298,4:26:25 PM,36,37.9,1
4939,2:37:52 PM,40,24.93,1
718,6:27:51 PM,91,45.61,1
3480,8:51:43 PM,84,48.77,1
322,1:47:12 PM,53,37.53,1
1402,7:16:24 PM,22,21.58,1
2019,8:38:19 PM,65,13.17,1
2940,5:46:52 PM,40,34.66,1
3053,12:42:38 PM,39,22.34,1
2181,6:59:03 PM,86,48.92,1
2976,9:08:30 AM,108,37.52,1
2549,11:32:09 AM,27,49.59,1
2868,9:18:50 AM,26,43.54,1
588,3:39:15 PM,95,17.74,1
268,4:50:07 PM,94,33.29,1
507,3:16:51 PM,34,34.42,1
1914,11:10:07 AM,86,21.99,1
1841,10:00:02 AM,62,13.59,1
4648,7:45:54 PM,30,31.3,1
3645,6:04:13 PM,65,36.03,1
4646,12:14:47 PM,42,30.33,1
1256,3:24:29 PM,48,48.94,1
1529,11:52:25 AM,25,12.52,1
4438,5:35:04 PM,29,21.3,1
1693,7:49:53 PM,70,32.03,1
788,7:57:41 PM,18,15.24,1
36,11:06:28 AM,85,21.02,1
4837,5:55:08 PM,117,14.12,1
4181,2:04:25 PM,84,14.54,1
3508,1:13:50 PM,11,42.18,1
2748,1:53:55 PM,43,38.89,1
4643,4:24:27 PM,57,25.36,1
722,12:07:55 PM,54,18.97,1
2407,6:38:06 PM,94,31.85,1
68,3:03:54 PM,81,49.86,1
3534,8:26:18 PM,89,36.42,1
1389,9:45:22 AM,106,26.8,1
17,3:51:47 PM,45,45.14,1
1315,1:02:11 PM,48,19.76,1
4155,12:00:32 PM,92,22.04,1
1308,12:39:47 PM,71,41.1,1
4339,2:40:12 PM,48,21.46,1
2591,12:57:42 PM,114,23.92,1
506,5:34:03 PM,95,23.33,1
4982,6:21:03 PM,50,17.25,1
1956,4:31:56 PM,95,33.41,1
822,10:25:23 AM,21,49.96,1
4824,6:30:58 PM,104,12.13,1
1688,4:33:47 PM,59,40.55,1
3518,5:25:12 PM,64,18.04,1
1172,6:56:04 PM,69,23.87,1
3870,10:14:22 AM,24,48.0,1
553,11:28:44 AM,92,12.72,1
1012,3:50:59 PM,51,26.67,1
2085,8:48:52 PM,61,44.87,1
797,2:32:43 PM,20,39.85,1
2450,11:27:14 AM,11,27.83,1
973,10:55:22 AM,65,29.08,1
4879,10:57:11 AM,85,12.65,1
971,2:35:16 PM,33,37.52,1
4603,1:46:51 PM,106,17.4,1
4722,5:40:54 PM,48,25.32,1
1030,4:31:01 PM,32,38.67,1
226,1:03:29 PM,57,48.66,1
2156,8:41:35 PM,52,16.72,1
1668,12:03:07 PM,118,14.2,1
4733,2:57:08 PM,66,22.74,1
1818,10:04:20 AM,51,11.67,1
3636,5:49:24 PM,53,20.24,1
2781,8:08:35 PM,85,48.09,1
4914,12:13:02 PM,18,49.37,1
2397,2:39:24 PM,92,40.66,1
1721,1:15:39 PM,107,13.39,1
1259,1:02:03 PM,11,41.64,1
187,8:08:11 PM,89,13.86,1
3304,11:54:25 AM,19,44.81,1
983,8:16:11 PM,54,27.64,1
1658,8:43:39 PM,18,48.95,1
4502,7:17:50 PM,81,49.17,1
1829,6:24:51 PM,54,33.49,1
2977,5:07:43 PM,67,13.8,1
113,6:49:47 PM,52,36.38,1
4810,6:41:00 PM,95,48.73,1
1886,11:27:03 AM,27,25.07,1
20,6:50:43 PM,14,26.17,1
3306,6:59:48 PM,70,29.97,1
170,9:53:12 AM,88,43.9,1
711,7:05:01 PM,120,47.1,1
4631,7:21:07 PM,49,47.54,1
1095,6:09:08 PM,76,30.0,1
3293,4:25:36 PM,59,36.49,1
3844,6:07:18 PM,29,24.8,1
3467,2:12:51 PM,62,49.69,1
3293,9:47:31 AM,117,40.87,1
4001,4:32:08 PM,47,32.38,1
4145,11:35:15 AM,112,15.05,1
2241,6:14:22 PM,17,49.23,1
1472,6:11:59 PM,48,41.59,1
2131,7:03:02 PM,30,15.36,1
1819,1:36:57 PM,48,15.45,1
4831,11:06:04 AM,104,37.49,1
4790,5:57:00 PM,24,49.37,1
1488,9:19:11 AM,41,38.18,1
2270,7:40:02 PM,41,34.4,1
831,9:00:25 AM,45,43.86,1
2736,4:19:29 PM,117,43.73,1
2754,10:33:06 AM,110,44.34,1
385,3:03:50 PM,112,19.75,1
982,1:36:08 PM,53,33.35,1
3618,9:21:49 AM,53,12.39,1
3327,5:19:02 PM,50,41.2,1
765,8:42:23 PM,27,38.72,1
4366,5:00:24 PM,38,42.35,1
1971,3:11:06 PM,48,27.95,1
2844,5:51:45 PM,62,17.44,1
3233,11:37:12 AM,62,48.17,1
1952,2:33:07 PM,89,47.68,1
713,3:02:17 PM,54,32.15,1
836,4:37:04 PM,109,39.03,1
587,1:06:43 PM,20,39.31,1
4576,5:38:09 PM,74,43.38,1
982,12:06:33 PM,73,33.29,1
2789,7:33:58 PM,81,28.52,1
3111,1:30:03 PM,41,19.88,1
4072,6:35:18 PM,46,12.75,1
2296,5:47:24 PM,54,21.41,1
1518,9:20:45 AM,59,35.94,1
3966,5:09:00 PM,92,40.25,1
294,10:02:08 AM,104,43.02,1
1973,7:39:06 PM,67,46.43,1
2992,7:56:36 PM,13,34.93,1
883,3:30:12 PM,96,24.24,1
3243,12:14:21 PM,114,46.2,1
3711,2:12:21 PM,68,41.24,1
934,11:40:05 AM,72,29.35,1
283,4:29:29 PM,29,11.73,1
918,9:03:51 AM,49,21.79,1
3313,9:02:03 AM,63,17.05,1
171,10:38:13 AM,89,27.63,1
3060,12:01:36 PM,27,47.0,1
1299,7:23:13 PM,56,31.94,1
1454,11:28:15 AM,47,44.07,1
4522,2:01:28 PM,19,29.26,1
2996,1:40:42 PM,107,22.83,1
4764,6:26:30 PM,94,48.1,1
1115,12:42:04 PM,43,44.56,1
3425,11:28:20 AM,17,20.71,1
977,3:25:32 PM,30,13.44,1
4078,10:18:14 AM,38,39.21,1
3957,6:30:11 PM,24,28.22,1
2609,6:36:42 PM,54,14.38,1
1386,5:41:48 PM,110,17.26,1
4158,1:31:52 PM,46,11.38,1
3897,11:15:00 AM,56,26.32,1
2751,6:41:25 PM,36,41.6,1
4187,2:17:38 PM,22,32.2,1
4129,11:30:31 AM,53,40.31,1
663,9:19:53 AM,76,38.59,1
1687,5:07:34 PM,69,44.25,1
3528,1:35:19 PM,82,47.81,1
1253,9:56:42 AM,77,41.47,1
815,9:25:47 AM,109,38.46,1
2268,9:08:00 AM,83,17.58,1
4617,4:22:27 PM,32,31.09,1
4014,8:00:40 PM,21,10.83,1
4300,7:41:47 PM,73,29.5,1
3116,6:52:02 PM,90,21.95,1
3198,8:54:29 PM,72,20.14,1
4375,2:00:25 PM,38,24.79,1
3219,6:17:40 PM,82,43.58,1
3000,1:12:23 PM,107,11.44,1
1809,8:12:10 PM,110,42.31,1
4978,8:43:11 PM,27,36.13,1
1417,2:54:40 PM,110,49.03,1
1906,5:12:23 PM,99,32.37,1
1724,4:27:09 PM,66,20.8,1
3600,8:58:00 PM,61,24.32,1
1905,1:28:56 PM,37,48.03,1
